"type=image
",
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/89.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/79.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/81.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/94.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/88.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/93.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/92.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/77.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/76.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/90.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/95.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/99.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/96.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/78.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/85.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/80.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/86.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/83.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/97.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/100.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/98.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/91.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/87.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/82.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/84.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/89.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/79.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/81.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/94.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/028/88.jpg,51
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/93.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/92.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/77.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/76.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/90.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/95.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/99.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/96.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/78.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/85.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/80.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/86.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/83.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/97.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/100.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/98.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/91.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/87.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/82.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/84.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/89.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/79.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/81.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/94.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/023/88.jpg,52
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/93.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/92.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/77.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/76.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/90.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/95.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/99.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/96.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/78.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/85.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/80.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/86.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/83.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/97.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/100.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/98.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/91.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/87.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/82.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/84.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/89.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/79.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/81.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/94.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/007/88.jpg,53
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/93.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/92.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/77.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/76.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/90.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/95.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/99.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/96.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/78.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/85.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/80.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/86.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/83.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/97.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/100.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/98.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/91.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/87.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/82.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/84.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/89.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/79.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/81.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/94.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/030/88.jpg,54
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/93.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/92.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/77.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/76.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/90.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/95.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/99.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/96.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/78.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/85.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/80.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/86.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/83.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/97.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/100.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/98.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/91.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/87.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/82.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/84.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/89.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/79.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/81.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/94.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/003/88.jpg,55
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/93.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/92.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/77.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/76.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/90.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/95.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/99.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/96.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/78.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/85.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/80.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/86.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/83.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/97.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/100.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/98.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/91.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/87.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/82.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/84.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/89.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/79.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/81.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/94.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/029/88.jpg,56
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/93.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/92.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/77.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/76.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/90.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/95.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/99.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/96.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/78.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/85.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/80.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/86.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/83.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/97.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/100.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/98.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/91.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/87.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/82.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/84.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/89.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/79.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/81.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/94.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/010/88.jpg,57
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/93.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/92.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/77.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/76.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/90.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/95.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/99.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/96.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/78.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/85.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/80.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/86.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/83.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/97.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/100.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/98.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/91.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/87.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/82.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/84.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/89.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/79.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/81.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/94.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/026/88.jpg,58
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/93.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/92.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/77.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/76.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/90.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/95.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/99.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/96.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/78.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/85.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/80.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/86.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/83.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/97.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/100.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/98.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/91.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/87.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/82.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/84.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/89.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/79.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/81.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/94.jpg,59
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/019/88.jpg,59
